srcname,cpe_vendor,cpe_product,cpe_edition,cpe_lang,cpe_sw_edition,cpe_target_sw,cpe_target_hw,cpe_other
www/epiphany,gnome,epiphany,*,*,*,*,*,*
www/firefox,mozilla,firefox,*,*,*,*,*,*
www/firefox,mozilla,firefox_esr,*,*,*,*,*,*
www/firefox-esr,mozilla,firefox,*,*,*,*,*,*
www/firefox-esr,mozilla,firefox_esr,*,*,*,*,*,*
www/fusionpbx,fusionpbx,fusionpbx,*,*,*,*,*,*
www/geckodriver,mozilla,geckodriver,*,*,*,*,*,*
www/gitea,gitea,gitea,*,*,*,*,*,*
www/gitlab-ce,gitlab,gitlab,*,*,*,*,*,*
www/glewlwyd,glewlwyd_project,glewlwyd,*,*,*,*,*,*
www/glpi,glpi-project,glpi,*,*,*,*,*,*
www/gohugo,gohugo,hugo,*,*,*,*,*,*
www/grafana7,grafana,grafana,*,*,*,*,*,*
www/grafana8,grafana,grafana,*,*,*,*,*,*
www/grails,grails,grails,*,*,*,*,*,*
www/gtkhtml4,gnome,gtkhtml,*,*,*,*,*,*
www/h2o,dena,h2o,*,*,*,*,*,*
www/h2o,h2o_project,h2o,*,*,*,*,*,*
www/h2o-devel,dena,h2o,*,*,*,*,*,*
www/h2o-devel,h2o_project,h2o,*,*,*,*,*,*
www/htdigest,apache,apache_http_server,*,*,*,*,*,*
www/htdigest,apache,http_server,*,*,*,*,*,*
www/httpasyncclient,apache,httpasyncclient,*,*,*,*,*,*
www/httpclient,apache,httpclient,*,*,*,*,*,*
www/httrack,httrack,httrack,*,*,*,*,*,*
www/ikiwiki,ikiwiki,ikiwiki,*,*,*,*,*,*
www/ilias,ilias,ilias,*,*,*,*,*,*
www/interchange,redhat,interchange,*,*,*,*,*,*
www/itop,combodo,itop,*,*,*,*,*,*
www/janus,meetecho,janus,*,*,*,*,*,*
www/jetty8,eclipse,jetty,*,*,*,*,*,*
www/jetty8,jetty,jetty,*,*,*,*,*,*
www/jetty8,mortbay,jetty,*,*,*,*,*,*
www/jetty8,mortbay_jetty,jetty,*,*,*,*,*,*
www/jetty9,eclipse,jetty,*,*,*,*,*,*
www/jetty9,jetty,jetty,*,*,*,*,*,*
www/jetty9,mortbay,jetty,*,*,*,*,*,*
www/jetty9,mortbay_jetty,jetty,*,*,*,*,*,*
www/jitsi-meet,8x8,jitsi_meet,*,*,*,*,*,*
www/joomla3,joomla,joomla,*,*,*,*,*,*
www/joomla3,joomla,joomla\!,*,*,*,*,*,*
www/kohana,kohanaframework,kohana,*,*,*,*,*,*
www/libapreq2,apache,libapreq2,*,*,*,*,*,*
www/libmicrohttpd,gnu,libmicrohttpd,*,*,*,*,*,*
www/libnghttp2,nghttp2,nghttp2,*,*,*,*,*,*
www/lighttpd,lighttpd,lighttpd,*,*,*,*,*,*
www/limesurvey,limesurvey,limesurvey,*,*,*,*,*,*
www/linux-c7-qtwebkit,qt,qtwebkit,*,*,*,*,*,*
www/linux-opera,opera,opera,*,*,*,*,*,*
www/linux-opera,opera_software,opera,*,*,*,*,*,*
www/linux-opera,opera_software,opera_web_browser,*,*,*,*,*,*
www/llhttp,llhttp,llhttp,*,*,*,node.js,*,*
www/lynx,lynx,lynx,*,*,*,*,*,*
www/lynx,lynx_project,lynx,*,*,*,*,*,*
www/lynx,university_of_kansas,lynx,*,*,*,*,*,*
www/lynx-current,lynx,lynx,*,*,*,*,*,*
www/lynx-current,lynx_project,lynx,*,*,*,*,*,*
www/lynx-current,university_of_kansas,lynx,*,*,*,*,*,*
www/mathopd,mathopd,mathopd,*,*,*,*,*,*
www/matomo,matomo,matomo,*,*,*,*,*,*
www/mattermost-server,mattermost,mattermost,*,*,*,*,*,*
www/mattermost-server,mattermost,mattermost_server,*,*,*,*,*,*
www/mattermost-server,mattermost,server,*,*,*,*,*,*
www/mattermost-webapp,mattermost,mattermost,*,*,*,*,*,*
www/mattermost-webapp,mattermost,mattermost_server,*,*,*,*,*,*
www/mattermost-webapp,mattermost,server,*,*,*,*,*,*
www/mediawiki135,mediawiki,mediawiki,*,*,*,*,*,*
www/mediawiki136,mediawiki,mediawiki,*,*,*,*,*,*
www/mediawiki137,mediawiki,mediawiki,*,*,*,*,*,*
www/mediawiki138,mediawiki,mediawiki,*,*,*,*,*,*
www/mhonarc,mhonarc,mhonarc,*,*,*,*,*,*
www/mini_httpd,acme,mini_httpd,*,*,*,*,*,*
www/minio,minio,minio,*,*,*,*,*,*
www/mitmproxy,mitmproxy,mitmproxy,*,*,*,*,*,*
www/mnogosearch,mnogosearch,mnogosearch,*,*,*,*,*,*
www/mod_auth_mellon,mod_auth_mellon_project,mod_auth_mellon,*,*,*,*,*,*
www/mod_auth_openidc,mod_auth_openidc_project,mod_auth_openidc,*,*,*,apache,*,*
www/mod_auth_openidc,zmartzone,mod_auth_openidc,*,*,*,*,*,*
www/mod_dav_svn,apache,subversion,*,*,*,*,*,*
www/mod_dav_svn,subversion,subversion,*,*,*,*,*,*
www/mod_perl2,apache,mod_perl,*,*,*,*,*,*
www/mod_security,modsecurity,modsecurity,*,*,*,*,*,*
www/mod_security,trustwave,modsecurity,*,*,*,*,*,*
www/moinmoin,moinmo,moinmoin,*,*,*,*,*,*
www/moinmoin,moinmoin,moinmoin,*,*,*,*,*,*
www/mongoose,cesanta,mongoose,*,*,*,*,*,*
www/moodle310,moodle,moodle,*,*,*,*,*,*
www/moodle311,moodle,moodle,*,*,*,*,*,*
www/moodle39,moodle,moodle,*,*,*,*,*,*
www/moodle40,moodle,moodle,*,*,*,*,*,*
www/mybb,mybb,mybb,*,*,*,*,*,*
www/neon,neon,neon,*,*,*,*,*,*
www/neon,webdav,neon,*,*,*,*,*,*
www/newsboat,newsbeuter,newsbeuter,*,*,*,*,*,*
www/nextcloud,nextcloud,nextcloud,*,*,*,*,*,*
www/nextcloud,nextcloud,nextcloud_server,*,*,*,*,*,*
www/nextcloud,nextcloud,server,*,*,*,*,*,*
www/nextcloud-calendar,nextcloud,calendar,*,*,*,*,*,*
www/nextcloud-contacts,nextcloud,contacts,*,*,*,*,*,*
www/nextcloud-deck,nextcloud,deck,*,*,*,*,*,*
www/nghttp2,nghttp2,nghttp2,*,*,*,*,*,*
www/nginx,f5,nginx,*,*,*,*,*,*
www/nginx,igor_sysoev,nginx,*,*,*,*,*,*
www/nginx,nginx,nginx,*,*,*,*,*,*
www/nginx-devel,f5,nginx,*,*,*,*,*,*
www/nginx-devel,igor_sysoev,nginx,*,*,*,*,*,*
www/nginx-devel,nginx,nginx,*,*,*,*,*,*
www/nginx-full,f5,nginx,*,*,*,*,*,*
www/nginx-full,igor_sysoev,nginx,*,*,*,*,*,*
www/nginx-full,nginx,nginx,*,*,*,*,*,*
www/nginx-lite,f5,nginx,*,*,*,*,*,*
www/nginx-lite,igor_sysoev,nginx,*,*,*,*,*,*
www/nginx-lite,nginx,nginx,*,*,*,*,*,*
www/nibbleblog,nibbleblog,nibbleblog,*,*,*,*,*,*
www/node,nodejs,node.js,*,*,*,*,*,*
www/node,nodejs,nodejs,*,*,*,*,*,*
www/node14,nodejs,node.js,*,*,*,*,*,*
www/node14,nodejs,nodejs,*,*,*,*,*,*
www/node16,nodejs,node.js,*,*,*,*,*,*
www/node16,nodejs,nodejs,*,*,*,*,*,*
www/novnc,novnc,novnc,*,*,*,*,*,*
www/npm,cli_project,cli,*,*,*,node.js,*,*
www/npm,npmjs,npm,*,*,*,*,*,*
www/npm-node14,cli_project,cli,*,*,*,node.js,*,*
www/npm-node14,npmjs,npm,*,*,*,*,*,*
www/npm-node16,cli_project,cli,*,*,*,node.js,*,*
www/npm-node16,npmjs,npm,*,*,*,*,*,*
www/npm-node18,cli_project,cli,*,*,*,node.js,*,*
www/npm-node18,npmjs,npm,*,*,*,*,*,*
www/oauth2-proxy,oauth2_proxy_project,oauth2_proxy,*,*,*,*,*,*
www/onionshare,onionshare,onionshare,*,*,*,*,*,*
www/onlyoffice-documentserver,onlyoffice,document_server,*,*,*,*,*,*
www/opencart,opencart,opencart,*,*,*,*,*,*
www/openresty,openresty,openresty,*,*,*,*,*,*
www/orangehrm,orangehrm,orangehrm,*,*,*,*,*,*
www/osticket,enhancesoft,osticket,*,*,*,*,*,*
www/osticket,osticket,osticket,*,*,*,*,*,*
www/otrs,otrs,otrs,*,*,*,*,*,*
www/owncast,owncast_project,owncast,*,*,*,*,*,*
www/owncloud,owncloud,owncloud,*,*,*,*,*,*
www/owncloud,owncloud,owncloud_server,*,*,*,*,*,*
www/p5-libapreq2,apache,libapreq2,*,*,*,*,*,*
www/p5-libwww,gisle_aas,libwww-perl,*,*,*,*,*,*
www/p5-libwww,search.cpan,libwww-perl,*,*,*,*,*,*
www/php74-opcache,php,php,*,*,*,*,*,*
www/php74-opcache,php_group,php,*,*,*,*,*,*
www/php74-session,php,php,*,*,*,*,*,*
www/php74-session,php_group,php,*,*,*,*,*,*
www/php74-tidy,php,php,*,*,*,*,*,*
www/php74-tidy,php_group,php,*,*,*,*,*,*
www/php80-opcache,php,php,*,*,*,*,*,*
www/php80-opcache,php_group,php,*,*,*,*,*,*
www/php80-session,php,php,*,*,*,*,*,*
www/php80-session,php_group,php,*,*,*,*,*,*
www/php80-tidy,php,php,*,*,*,*,*,*
www/php80-tidy,php_group,php,*,*,*,*,*,*
www/php81-opcache,php,php,*,*,*,*,*,*
www/php81-opcache,php_group,php,*,*,*,*,*,*
www/php81-session,php,php,*,*,*,*,*,*
www/php81-session,php_group,php,*,*,*,*,*,*
www/php81-tidy,php,php,*,*,*,*,*,*
www/php81-tidy,php_group,php,*,*,*,*,*,*
www/php82-opcache,php,php,*,*,*,*,*,*
www/php82-opcache,php_group,php,*,*,*,*,*,*
www/php82-session,php,php,*,*,*,*,*,*
www/php82-session,php_group,php,*,*,*,*,*,*
www/php82-tidy,php,php,*,*,*,*,*,*
www/php82-tidy,php_group,php,*,*,*,*,*,*
www/phpbb,phpbb,phpbb,*,*,*,*,*,*
www/phpbb,phpbb_group,phpbb,*,*,*,*,*,*
www/phpbb3,phpbb,phpbb,*,*,*,*,*,*
www/phpbb3,phpbb_group,phpbb,*,*,*,*,*,*
www/phpmustache,mustache_project,mustache,*,*,*,php,*,*
www/phpmyfaq,phpmyfaq,phpmyfaq,*,*,*,*,*,*
www/phpsysinfo,phpsysinfo,phpsysinfo,*,*,*,*,*,*
www/piwigo,piwigo,piwigo,*,*,*,*,*,*
www/polipo,polipo,polipo,*,*,*,*,*,*
www/polipo,polipo_project,polipo,*,*,*,*,*,*
www/polipo,pps.jussieu,polipo,*,*,*,*,*,*
www/pomerium,pomerium,pomerium,*,*,*,*,*,*
www/pound,apsis,pound,*,*,*,*,*,*
www/privatebin,privatebin,privatebin,*,*,*,*,*,*
www/privoxy,privoxy,privoxy,*,*,*,*,*,*
www/proxygen,facebook,proxygen,*,*,*,*,*,*
www/proxygen,proxygen_project,proxygen,*,*,*,*,*,*
www/punbb,gnu,punbb,*,*,*,*,*,*
www/punbb,punbb,punbb,*,*,*,*,*,*
www/punbb,rickard_andersson,punbb,*,*,*,*,*,*
www/py-aiohttp,aiohttp_project,aiohttp,*,*,*,*,*,*
www/py-beaker,python,beaker,*,*,*,*,*,*
www/py-bleach,mozilla,bleach,*,*,*,*,*,*
www/py-bottle,bottlepy,bottle,*,*,*,*,*,*
www/py-dj32-django-filter,django-filter_project,django-filter,*,*,*,*,*,*
www/py-dj40-django-filter,django-filter_project,django-filter,*,*,*,*,*,*
www/py-django,djangoproject,django,*,*,*,*,*,*
www/py-django-cms,django-cms,django_cms,*,*,*,*,*,*
www/py-django-filter,django-filter_project,django-filter,*,*,*,*,*,*
www/py-django22,djangoproject,django,*,*,*,*,*,*
www/py-django32,djangoproject,django,*,*,*,*,*,*
www/py-django40,djangoproject,django,*,*,*,*,*,*
www/py-fastapi,fastapi_project,fastapi,*,*,*,*,*,*
www/py-flask,palletsprojects,flask,*,*,*,*,*,*
www/py-flask-admin,flask-admin_project,flask-admin,*,*,*,*,*,*
www/py-flask-cors,flask-cors_project,flask-cors,*,*,*,*,*,*
www/py-flask-restx,flask-restx_project,flask-restx,*,*,*,python,*,*
www/py-gunicorn,gunicorn,gunicorn,*,*,*,*,*,*
www/py-hpack,python,hpack,*,*,*,*,*,*
www/py-httplib2,httplib2_project,httplib2,*,*,*,*,*,*
www/py-httpx,encode,httpx,*,*,*,python,*,*
www/py-httpx013,encode,httpx,*,*,*,python,*,*
www/py-notebook,jupyter,notebook,*,*,*,*,*,*
www/py-pyjwt,pyjwt_project,pyjwt,*,*,*,*,*,*
www/py-requests,python,requests,*,*,*,*,*,*
www/py-requests,python-requests,requests,*,*,*,*,*,*
www/py-scrapy,scrapy,scrapy,*,*,*,*,*,*
www/py-tornado,tornadoweb,tornado,*,*,*,*,*,*
www/py-tornado4,tornadoweb,tornado,*,*,*,*,*,*
www/py-tornado5,tornadoweb,tornado,*,*,*,*,*,*
www/py-waitress,agendaless,waitress,*,*,*,*,*,*
www/py-werkzeug,palletsprojects,werkzeug,*,*,*,*,*,*
www/qt5-webchannel,digia,qt,*,*,*,*,*,*
www/qt5-webchannel,qt,qt,*,*,*,*,*,*
www/qt5-webchannel,qt,qtsvg,*,*,*,*,*,*
www/qt5-webengine,digia,qt,*,*,*,*,*,*
www/qt5-webengine,qt,qt,*,*,*,*,*,*
www/qt5-webengine,qt,qtsvg,*,*,*,*,*,*
www/qt5-webglplugin,digia,qt,*,*,*,*,*,*
www/qt5-webglplugin,qt,qt,*,*,*,*,*,*
www/qt5-webglplugin,qt,qtsvg,*,*,*,*,*,*
www/qt5-webkit,qt,qtwebkit,*,*,*,*,*,*
www/qt5-websockets,digia,qt,*,*,*,*,*,*
www/qt5-websockets,qt,qt,*,*,*,*,*,*
www/qt5-websockets,qt,qtsvg,*,*,*,*,*,*
www/qt5-websockets-qml,digia,qt,*,*,*,*,*,*
www/qt5-websockets-qml,qt,qt,*,*,*,*,*,*
www/qt5-websockets-qml,qt,qtsvg,*,*,*,*,*,*
www/qt5-webview,digia,qt,*,*,*,*,*,*
www/qt5-webview,qt,qt,*,*,*,*,*,*
www/qt5-webview,qt,qtsvg,*,*,*,*,*,*
www/qutebrowser,qutebrowser,qutebrowser,*,*,*,*,*,*
www/radicale,radicale,radicale,*,*,*,*,*,*
www/rubygem-actionpack4,rubyonrails,actionpack,*,*,*,ruby,*,*
www/rubygem-actionpack5,rubyonrails,actionpack,*,*,*,ruby,*,*
www/rubygem-actionpack50,rubyonrails,actionpack,*,*,*,ruby,*,*
www/rubygem-actionpack52,rubyonrails,actionpack,*,*,*,ruby,*,*
www/rubygem-actionpack60,rubyonrails,actionpack,*,*,*,ruby,*,*
www/rubygem-actionpack61,rubyonrails,actionpack,*,*,*,ruby,*,*
www/rubygem-actionpack70,rubyonrails,actionpack,*,*,*,ruby,*,*
www/rubygem-activeresource,rubyonrails,active_resource,*,*,*,*,*,*
www/rubygem-activeresource4,rubyonrails,active_resource,*,*,*,*,*,*
www/rubygem-addressable,addressable_project,addressable,*,*,*,ruby,*,*
www/rubygem-carrierwave,carrierwave_project,carrierwave,*,*,*,ruby,*,*
www/rubygem-cgi,ruby-lang,cgi,*,*,*,ruby,*,*
www/rubygem-em-http-request,em-http-request_project,em-http-request,*,*,*,*,*,*
www/rubygem-faye,faye_project,faye,*,*,*,ruby,*,*
www/rubygem-gon-rails5,gon_project,gon,*,*,*,ruby,*,*
www/rubygem-gon-rails50,gon_project,gon,*,*,*,ruby,*,*
www/rubygem-haml,haml,haml,*,*,*,ruby,*,*
www/rubygem-json-jwt,json-jwt_project,json-jwt,*,*,*,ruby,*,*
www/rubygem-kaminari,kaminari_project,kaminari,*,*,*,*,*,*
www/rubygem-kaminari-rails4,kaminari_project,kaminari,*,*,*,*,*,*
www/rubygem-kaminari-rails5,kaminari_project,kaminari,*,*,*,*,*,*
www/rubygem-kaminari-rails50,kaminari_project,kaminari,*,*,*,*,*,*
www/rubygem-kubeclient,redhat,kubeclient,*,*,*,ruby,*,*
www/rubygem-mechanize,mechanize_project,mechanize,*,*,*,ruby,*,*
www/rubygem-passenger,phusion,passenger,*,*,*,*,*,*
www/rubygem-puma,puma,puma,*,*,*,ruby,*,*
www/rubygem-rack,rack_project,rack,*,*,*,*,*,*
www/rubygem-rack-cors,rack-cors_project,rack-cors,*,*,*,ruby,*,*
www/rubygem-rack16,rack_project,rack,*,*,*,*,*,*
www/rubygem-rails4,rubyonrails,rails,*,*,*,*,*,*
www/rubygem-rails5,rubyonrails,rails,*,*,*,*,*,*
www/rubygem-rails50,rubyonrails,rails,*,*,*,*,*,*
www/rubygem-rails52,rubyonrails,rails,*,*,*,*,*,*
www/rubygem-rails60,rubyonrails,rails,*,*,*,*,*,*
www/rubygem-rails61,rubyonrails,rails,*,*,*,*,*,*
www/rubygem-rails70,rubyonrails,rails,*,*,*,*,*,*
www/rubygem-webrick,ruby-lang,webrick,*,*,*,ruby,*,*
www/rubygem-websocket-extensions,websocket-extensions_project,websocket-extensions,*,*,*,ruby,*,*
www/serendipity,s9y,serendipity,*,*,*,*,*,*
www/serendipity,serendipity,serendipity,*,*,*,*,*,*
www/serendipity,sy9,serendipity,*,*,*,*,*,*
www/serf,serf_project,serf,*,*,*,*,*,*
www/shellinabox,shellinabox_project,shellinabox,*,*,*,*,*,*
www/smarty2,smarty,smarty,*,*,*,*,*,*
www/smarty3,smarty,smarty,*,*,*,*,*,*
www/sogo,inverse,sogo,*,*,*,*,*,*
www/sogo2,inverse,sogo,*,*,*,*,*,*
www/sogo2-activesync,inverse,sogo,*,*,*,*,*,*
www/squid,squid,squid,*,*,*,*,*,*
www/squid,squid-cache,squid,*,*,*,*,*,*
www/squid-devel,squid,squid,*,*,*,*,*,*
www/squid-devel,squid-cache,squid,*,*,*,*,*,*
www/squidguard,squidguard,squidguard,*,*,*,*,*,*
www/threejs,three_project,three,*,*,*,node.js,*,*
www/thttpd,acme,thttpd,*,*,*,*,*,*
www/thttpd,acme_labs,thttpd,*,*,*,*,*,*
www/tidy,htacg,tidy,*,*,*,*,*,*
www/tidy-devel,htacg,tidy,*,*,*,*,*,*
www/tidy-html5,htacg,tidy,*,*,*,*,*,*
www/tidy-lib,htacg,tidy,*,*,*,*,*,*
www/tinymce,tiny,tinymce,*,*,*,*,*,*
www/tinymce,tiny.cloud,tinymce,*,*,*,*,*,*
www/tomcat-native,apache,tomcat_native,*,*,*,*,*,*
www/tomcat10,apache,tomcat,*,*,*,*,*,*
www/tomcat10,apache_software_foundation,tomcat,*,*,*,*,*,*
www/tomcat85,apache,tomcat,*,*,*,*,*,*
www/tomcat85,apache_software_foundation,tomcat,*,*,*,*,*,*
www/tomcat9,apache,tomcat,*,*,*,*,*,*
www/tomcat9,apache_software_foundation,tomcat,*,*,*,*,*,*
www/tomee,apache,tomee,*,*,*,*,*,*
www/trac-devel,edgewall,trac,*,*,*,*,*,*
www/trac-devel,edgewall_software,trac,*,*,*,*,*,*
www/trac-devel,trac,trac,*,*,*,*,*,*
www/trafficserver,apache,traffic_server,*,*,*,*,*,*
www/transmission-web,transmissionbt,transmission,*,*,*,*,*,*
www/tt-rss,tt-rss,tiny_tiny_rss,*,*,*,*,*,*
www/twiki,twiki,twiki,*,*,*,*,*,*
www/typo3-10,typo3,typo3,*,*,*,*,*,*
www/typo3-11,typo3,typo3,*,*,*,*,*,*
www/ulfius,ulfius_project,ulfius,*,*,*,*,*,*
www/unit,nginx,unit,*,*,*,*,*,*
www/unit-perl,nginx,unit,*,*,*,*,*,*
www/unit-php,nginx,unit,*,*,*,*,*,*
www/unit-python,nginx,unit,*,*,*,*,*,*
www/uwebsockets,uwebsockets_project,uwebsockets,*,*,*,*,*,*
www/uwsgi,unbit,uwsgi,*,*,*,*,*,*
www/varnish-modules,varnish-cache,varnish-modules,*,*,*,*,*,*
www/varnish4,varnish-cache,varnish,*,*,*,*,*,*
www/varnish4,varnish-cache,varnish_cache,*,*,*,*,*,*
www/varnish4,varnish-software,varnich_cache,*,*,-,*,*,*
www/varnish4,varnish-software,varnich_cache,*,*,lts,*,*,*
www/varnish6,varnish-cache,varnish,*,*,*,*,*,*
www/varnish6,varnish-cache,varnish_cache,*,*,*,*,*,*
www/varnish6,varnish-software,varnich_cache,*,*,-,*,*,*
www/varnish6,varnish-software,varnich_cache,*,*,lts,*,*,*
www/varnish7,varnish-cache,varnish,*,*,*,*,*,*
www/varnish7,varnish-cache,varnish_cache,*,*,*,*,*,*
www/varnish7,varnish-software,varnich_cache,*,*,-,*,*,*
www/varnish7,varnish-software,varnich_cache,*,*,lts,*,*,*
www/vertx,eclipse,vert.x,*,*,*,*,*,*
www/w3m,w3m,w3m,*,*,*,*,*,*
www/w3m,w3m_project,w3m,*,*,*,*,*,*
www/webkit2-gtk3,webkitgtk,webkitgtk,*,*,*,*,*,*
www/webkit2-gtk3,webkitgtk,webkitgtk\+,*,*,*,*,*,*
www/wget2,gnu,wget,*,*,*,*,*,*
www/wordpress,wordpress,wordpress,*,*,*,*,*,*
www/xoops,xoops,xoops,*,*,*,*,*,*
www/yarn,yarnpkg,yarn,*,*,*,*,*,*
www/yarn-node14,yarnpkg,yarn,*,*,*,*,*,*
www/yaws,yaws,yaws,*,*,*,*,*,*
www/yourls,yourls,yourls,*,*,*,*,*,*
www/zenphoto,zenphoto,zenphoto,*,*,*,*,*,*
x11-drivers/xf86-video-intel,x,xf86-video-intel,*,*,*,*,*,*
x11-fm/konqueror,kde,konqueror,*,*,*,*,*,*
x11-fm/konqueror,konqueror,konqueror,*,*,*,*,*,*
x11-fm/krusader2,krusader,krusader,*,*,*,*,*,*
x11-fm/nautilus,eazel,nautilus,*,*,*,*,*,*
x11-fm/nautilus,gnome,nautilus,*,*,*,*,*,*
x11-fm/pcmanfm,pcmanfm_project,pcmanfm,*,*,*,*,*,*
x11-fm/thunar,xfce,thunar,*,*,*,*,*,*
x11-fonts/fontconfig,fontconfig_project,fontconfig,*,*,*,*,*,*
x11-fonts/libFS,x,libfs,*,*,*,*,*,*
x11-fonts/libXfont,x,libxfont,*,*,*,*,*,*
x11-fonts/libXfont,x.org,libxfont,*,*,*,*,*,*
x11-fonts/libXfont2,x,libxfont2,*,*,*,*,*,*
x11-fonts/libXfont2,x.org,libxfont,*,*,*,*,*,*
x11-fonts/linux-c7-fontconfig,fontconfig_project,fontconfig,*,*,*,*,*,*
x11-fonts/pcf2bdf,pcf2bdf_project,pcf2bdf,*,*,*,*,*,*
x11-servers/xephyr,x.org,x_server,*,*,*,*,*,*
x11-servers/xephyr,x.org,xorg-server,*,*,*,*,*,*
x11-servers/xorg-dmx,x.org,x_server,*,*,*,*,*,*
x11-servers/xorg-dmx,x.org,xorg-server,*,*,*,*,*,*
x11-servers/xorg-nestserver,x.org,x_server,*,*,*,*,*,*
x11-servers/xorg-nestserver,x.org,xorg-server,*,*,*,*,*,*
x11-servers/xorg-server,x.org,x_server,*,*,*,*,*,*
x11-servers/xorg-server,x.org,xorg-server,*,*,*,*,*,*
x11-servers/xorg-vfbserver,x.org,x_server,*,*,*,*,*,*
x11-servers/xorg-vfbserver,x.org,xorg-server,*,*,*,*,*,*
x11-toolkits/gtk20,gnome,gtk,*,*,*,*,*,*
x11-toolkits/gtk20,gtk,gtk\+,*,*,*,*,*,*
x11-toolkits/gtk30,gnome,gtk,*,*,*,*,*,*
x11-toolkits/gtk30,gtk,gtk\+,*,*,*,*,*,*
x11-toolkits/gtk40,gnome,gtk,*,*,*,*,*,*
x11-toolkits/gtk40,gtk,gtk\+,*,*,*,*,*,*
x11-toolkits/lesstif,lesstif,lesstif,*,*,*,*,*,*
x11-toolkits/libXt,x,libxt,*,*,*,*,*,*
x11-toolkits/libgdiplus,mono-project,libgdiplus,*,*,*,*,*,*
x11-toolkits/linux-c7-gtk2,gnome,gtk,*,*,*,*,*,*
x11-toolkits/linux-c7-gtk2,gtk,gtk\+,*,*,*,*,*,*
x11-toolkits/linux-c7-gtk3,gnome,gtk,*,*,*,*,*,*
x11-toolkits/linux-c7-gtk3,gtk,gtk\+,*,*,*,*,*,*
x11-toolkits/linux-c7-pango,gnome,pango,*,*,*,*,*,*
x11-toolkits/linux-c7-pango,pango,pango,*,*,*,*,*,*
x11-toolkits/linux-c7-qt-x11,digia,qt,*,*,*,*,*,*
x11-toolkits/linux-c7-qt-x11,qt,qt,*,*,*,*,*,*
x11-toolkits/linux-c7-qt-x11,qt,qtsvg,*,*,*,*,*,*
x11-toolkits/pango,gnome,pango,*,*,*,*,*,*
x11-toolkits/pango,pango,pango,*,*,*,*,*,*
x11-toolkits/plib,plib_project,plib,*,*,*,*,*,*
x11-toolkits/plib,steve_j_baker,plib,*,*,*,*,*,*
x11-toolkits/qt5-charts,digia,qt,*,*,*,*,*,*
x11-toolkits/qt5-charts,qt,qt,*,*,*,*,*,*
x11-toolkits/qt5-charts,qt,qtsvg,*,*,*,*,*,*
x11-toolkits/qt5-datavis3d,digia,qt,*,*,*,*,*,*
x11-toolkits/qt5-datavis3d,qt,qt,*,*,*,*,*,*
x11-toolkits/qt5-datavis3d,qt,qtsvg,*,*,*,*,*,*
x11-toolkits/qt5-declarative,digia,qt,*,*,*,*,*,*
x11-toolkits/qt5-declarative,qt,qt,*,*,*,*,*,*
x11-toolkits/qt5-declarative,qt,qtsvg,*,*,*,*,*,*
x11-toolkits/qt5-gamepad,digia,qt,*,*,*,*,*,*
x11-toolkits/qt5-gamepad,qt,qt,*,*,*,*,*,*
x11-toolkits/qt5-gamepad,qt,qtsvg,*,*,*,*,*,*
x11-toolkits/qt5-gui,digia,qt,*,*,*,*,*,*
x11-toolkits/qt5-gui,qt,qt,*,*,*,*,*,*
x11-toolkits/qt5-gui,qt,qtsvg,*,*,*,*,*,*
x11-toolkits/qt5-quick3d,digia,qt,*,*,*,*,*,*
x11-toolkits/qt5-quick3d,qt,qt,*,*,*,*,*,*
x11-toolkits/qt5-quick3d,qt,qtsvg,*,*,*,*,*,*
x11-toolkits/qt5-quickcontrols,digia,qt,*,*,*,*,*,*
x11-toolkits/qt5-quickcontrols,qt,qt,*,*,*,*,*,*
x11-toolkits/qt5-quickcontrols,qt,qtsvg,*,*,*,*,*,*
x11-toolkits/qt5-quickcontrols2,digia,qt,*,*,*,*,*,*
x11-toolkits/qt5-quickcontrols2,qt,qt,*,*,*,*,*,*
x11-toolkits/qt5-quickcontrols2,qt,qtsvg,*,*,*,*,*,*
x11-toolkits/qt5-quicktimeline,digia,qt,*,*,*,*,*,*
x11-toolkits/qt5-quicktimeline,qt,qt,*,*,*,*,*,*
x11-toolkits/qt5-quicktimeline,qt,qtsvg,*,*,*,*,*,*
x11-toolkits/qt5-uiplugin,digia,qt,*,*,*,*,*,*
x11-toolkits/qt5-uiplugin,qt,qt,*,*,*,*,*,*
x11-toolkits/qt5-uiplugin,qt,qtsvg,*,*,*,*,*,*
x11-toolkits/qt5-virtualkeyboard,digia,qt,*,*,*,*,*,*
x11-toolkits/qt5-virtualkeyboard,qt,qt,*,*,*,*,*,*
x11-toolkits/qt5-virtualkeyboard,qt,qtsvg,*,*,*,*,*,*
x11-toolkits/qt5-widgets,digia,qt,*,*,*,*,*,*
x11-toolkits/qt5-widgets,qt,qt,*,*,*,*,*,*
x11-toolkits/qt5-widgets,qt,qtsvg,*,*,*,*,*,*
x11-toolkits/scintilla,scintilla,scintilla,*,*,*,*,*,*
x11-toolkits/wxgtk28,wxwidgets,wxwidgets,*,*,*,*,*,*
x11-toolkits/wxgtk28-common,wxwidgets,wxwidgets,*,*,*,*,*,*
x11-toolkits/wxgtk28-contrib,wxwidgets,wxwidgets,*,*,*,*,*,*
x11-toolkits/wxgtk28-contrib-common,wxwidgets,wxwidgets,*,*,*,*,*,*
